						B-Baseline
7.85	105.0					0.028871699924209793
7.86	95.0					-10.01693638841374
7.87	93.0					-12.062744476751703
7.88	111.0					5.891447434910347
7.89	91.0					-14.154360653427602
7.9	100.0					-5.200168741765566
7.91	107.0					1.7540231698964845
7.92	120.0					14.708215081558535
7.93	98.0					-7.337593006779429
7.94	104.0					-1.383401095117378
7.95	96.0					-9.429209183455328
7.96	112.0					6.524982728206709
7.97	142.0					36.47917463986877
7.98	137.0					31.43336655153081
7.99	123.0					17.387558463192846
8.0	123.0					17.34175037485491
8.01	161.0					55.29594228651695
8.02	150.0					44.250134198179
8.03	163.0					57.20432610984105
8.04	164.0					58.158518021503085
8.05	162.0					56.112709933165135
8.06	146.0					40.066901844827186
8.07	158.0					52.02109375648922
8.08	148.0					41.97528566815127
8.09	138.0					31.929477579813323
8.1	161.0					54.88366949147536
8.11	148.0					41.837861403137424
8.12	138.0					31.79205331479946
8.13	141.0					34.7462452264615
8.14	144.0					37.70043713812355
8.15	148.0					41.6546290497856
8.16	132.0					25.608820961447634
8.17	134.0					27.5630128731097
8.18	130.0					23.517204784771735
8.19	134.0					27.471396696433786
8.2	120.0					13.425588608095836
8.21	126.0					19.379780519757873
8.22	115.0					8.333972431419923
8.23	111.0					4.288164343081974
8.24	105.0					-1.75764374525599
8.25	96.0					-10.80345183359394
8.26	99.0					-7.849259921931889
8.27	99.0					-7.895068010269853
8.28	103.0					-3.940876098607788
8.29	89.0					-17.98668418694575
8.3	100.0					-7.032492275283715
8.31	90.0					-17.078300363621665
8.32	108.0					0.8758915480403857
8.33	81.0					-26.169916540297578
8.34	95.0					-12.215724628635513
8.35	75.0					-32.26153271697348
8.36	109.0					1.6926591946885736
8.37	84.0					-23.353148893649376
8.38	83.0					-24.39895698198734
8.39	93.0					-14.444765070325303
8.4	83.0					-24.49057315866324
8.41	94.0					-13.536381247001202
8.42	103.0					-4.582189335339152
8.43	80.0					-27.6279974236771
8.44	85.0					-22.673805512015065
8.45	91.0					-16.719613600353
8.46	103.0					-4.765421688690964
8.47	102.0					-5.811229777028927
8.48	148.0					40.14296213463312
8.49	134.0					26.097154046295174
8.5	119.0					11.05134595795721
8.51	121.0					13.005537869619275
8.52	125.0					16.95972978128131
8.53	153.0					44.91392169294336
8.54	184.0					75.86811360460541
8.55	203.0					94.82230551626745
8.56	213.0					104.77649742792948
8.57	225.0					116.73068933959155
8.58	241.0					132.68488125125359
8.59	225.0					116.63907316291564
8.6	263.0					154.5932650745777
8.61	280.0					171.54745698623972
8.62	274.0					165.5016488979018
8.63	272.0					163.45584080956382
8.64	296.0					187.41003272122586
8.65	283.0					174.3642246328879
8.66	272.0					163.31841654454996
8.67	251.0					142.272608456212
8.68	242.0					133.22680036787406
8.69	211.0					102.1809922795361
8.7	229.0					120.13518419119815
8.71	176.0					67.08937610286019
8.72	169.0					60.043568014522236
8.73	138.0					28.997759926184273
8.74	143.0					33.95195183784634
8.75	136.0					26.906143749508374
8.76	132.0					22.860335661170424
8.77	119.0					9.814527572832475
8.78	98.0					-11.231280515505489
8.79	131.0					21.722911396156576
8.8	88.0					-21.322896692181388
8.81	97.0					-12.368704780519352
8.82	107.0					-2.414512868857301
8.83	103.0					-6.4603209571952505
8.84	108.0					-1.5061290455332141
8.85	108.0					-1.5519371338711494
8.86	99.0					-10.597745222209113
8.87	93.0					-16.643553310547063
8.88	111.0					1.3106386011149738
8.89	92.0					-17.735169487222976
8.9	96.0					-13.78097757556094
8.91	83.0					-26.826785663898875
8.92	91.0					-18.87259375223684
8.93	117.0					7.081598159425212
8.94	108.0					-1.9642099289127373
8.95	91.0					-19.0100180172507
8.96	90.0					-20.055826105588665
8.97	101.0					-9.1016341939266
8.98	100.0					-10.147442282264564
8.99	91.0					-19.193250370602513
9.0	101.0					-9.239058458940463
9.01	115.0					4.715133452721574
9.02	121.0					10.669325364383639
9.03	96.0					-14.376482723954325
9.04	102.0					-8.422290812292275
9.05	110.0					-0.4680989006302383
9.06	122.0					11.486093011031812
9.07	108.0					-2.5597150773061514
9.08	132.0					21.394476834355913
9.09	109.0					-1.6513312539820504
9.1	121.0					10.30286065768
9.11	107.0					-3.7429474306579493
9.12	96.0					-14.788755518995913
9.13	99.0					-11.834563607333877
9.14	77.0					-33.88037169567181
9.15	118.0					7.073820215990224
9.16	116.0					5.028012127652275
9.17	134.0					22.982204039314325
9.18	105.0					-6.063604049023638
9.19	117.0					5.8905878626384265
9.2	116.0					4.844779774300463
9.21	131.0					19.7989716859625
9.22	101.0					-10.24683640237545
9.23	123.0					11.7073555092866
9.24	134.0					22.661547420948636
9.25	105.0					-6.384260667389299
9.26	120.0					8.569931244272738
9.27	118.0					6.524123155934788
9.28	108.0					-3.5216849324031614
9.29	103.0					-8.567493020741125
9.3	101.0					-10.613301109079089
9.31	107.0					-4.659109197417024
9.32	99.0					-12.704917285754988
9.33	93.0					-18.750725374092937
9.34	119.0					7.203466537569113
9.35	104.0					-7.84234155076885
9.36	132.0					20.111850360893214
9.37	104.0					-7.933957727444749
9.38	86.0					-25.979765815782713
9.39	109.0					-3.0255739041206624
9.4	102.0					-10.071381992458612
9.41	120.0					7.882809919203424
9.42	113.0					0.8370018308654892
9.43	115.0					2.7911937425275255
9.44	90.0					-22.254614345810424
9.45	111.0					-1.3004224341483734
9.46	118.0					5.653769477513663
9.47	117.0					4.607961389175699
9.48	128.0					15.562153300837764
9.49	107.0					-5.4836547875002
9.5	114.0					1.4705371241618508
9.51	132.0					19.4247290358239
9.52	136.0					23.378920947485938
9.53	123.0					10.333112859148002
9.54	142.0					29.28730477081004
9.55	144.0					31.241496682472075
9.56	127.0					14.195688594134126
9.57	139.0					26.149880505796176
9.58	154.0					41.10407241745821
9.59	165.0					52.05826432912028
9.6	143.0					30.012456240782313
9.61	148.0					34.966648152444364
9.62	133.0					19.920840064106415
9.63	138.0					24.87503197576845
9.64	153.0					39.82922388743049
9.65	123.0					9.783415799092552
9.66	143.0					29.737607710754588
9.67	142.0					28.69179962241664
9.68	119.0					5.645991534078689
9.69	110.0					-3.3998165542592744
9.7	116.0					2.5543753574027903
9.71	118.0					4.508567269064827
9.72	110.0					-3.537240819273137
9.73	102.0					-11.583048907611087
9.74	108.0					-5.628856995949036
9.75	118.0					4.325334915713
9.76	129.0					15.279526827375065
9.77	102.0					-11.766281260962899
9.78	106.0					-7.812089349300848
9.79	122.0					8.142102562361202
9.8	88.0					-25.90370552597676
9.81	102.0					-11.949513614314725
9.82	108.0					-5.99532170265266
9.83	95.0					-19.041129790990624
9.84	116.0					1.9130621206714267
9.85	111.0					-3.132745967666523
9.86	102.0					-12.178554056004486
9.87	106.0					-8.224362144342436
9.88	118.0					3.7298297673196146
9.89	104.0					-10.315978321018349
9.9	105.0					-9.361786409356299
9.91	100.0					-14.407594497694248
9.92	111.0					-3.4534025860322117
9.93	119.0					4.500789325629853
9.94	104.0					-10.54501876270811
9.95	106.0					-8.59082685104606
9.96	122.0					7.363365060615976
9.97	127.0					12.317556972278027
9.98	132.0					17.271748883940063
9.99	121.0					6.225940795602128
10.0	116.0					1.180132707264164
10.01	108.0					-6.865675381073785
10.02	127.0					12.088516530588265
10.03	114.0					-0.9572915577496985
10.04	121.0					5.996900353912352
10.05	106.0					-9.048907734425597
10.06	117.0					1.9052841772364388
10.07	108.0					-7.140523911101511
10.08	126.0					10.81366800056054
10.09	117.0					1.7678599122225762
10.1	119.0					3.722051823884641
10.11	115.0					-0.32375626445332273
10.12	133.0					17.630435647208728
10.13	96.0					-19.415372441129236
10.14	116.0					0.5388194705328146
10.15	113.0					-2.506988617805149
10.16	104.0					-11.552796706143084
10.17	108.0					-7.598604794481048
10.18	124.0					8.355587117181003
10.19	111.0					-4.690220971156947
10.2	105.0					-10.73602905949491
10.21	124.0					8.218162852167126
10.22	122.0					6.1723547638291905
10.23	107.0					-8.873453324508773
10.24	131.0					15.080738587153277
10.25	116.0					0.03493049881532784
10.26	116.0					-0.010877589522635844
10.27	139.0					22.943314322139415
10.28	117.0					0.8975062338014652
10.29	114.0					-2.1483018545364843
10.3	100.0					-16.194109942874448
10.31	116.0					-0.2399180312123974
10.32	119.0					2.714273880449639
10.33	128.0					11.668465792111704
10.34	124.0					7.62265770377374
10.35	141.0					24.57684961543579
10.36	140.0					23.53104152709784
10.37	124.0					7.485233438759877
10.38	138.0					21.439425350421914
10.39	139.0					22.39361726208398
10.4	148.0					31.347809173746015
10.41	160.0					43.302001085408065
10.42	163.0					46.256192997070116
10.43	166.0					49.21038490873215
10.44	198.0					81.1645768203942
10.45	179.0					62.11876873205625
10.46	215.0					98.07296064371829
10.47	205.0					88.02715255538034
10.48	233.0					115.98134446704239
10.49	221.0					103.93553637870443
10.5	221.0					103.88972829036649
10.51	266.0					148.84392020202853
10.52	221.0					103.79811211369058
10.53	218.0					100.75230402535263
10.54	249.0					131.70649593701467
10.55	266.0					148.6606878486767
10.56	223.0					105.61487976033877
10.57	232.0					114.5690716720008
10.58	206.0					88.52326358366285
10.59	220.0					102.4774554953249
10.6	220.0					102.43164740698694
10.61	210.0					92.38583931864899
10.62	217.0					99.34003123031104
10.63	151.0					33.29422314197308
10.64	186.0					68.24841505363513
10.65	184.0					66.20260696529718
10.66	162.0					44.156798876959215
10.67	127.0					9.11099078862128
10.68	126.0					8.065182700283316
10.69	148.0					30.019374611945366
10.7	137.0					18.973566523607417
10.71	123.0					4.927758435269453
10.72	139.0					20.88195034693149
10.73	122.0					3.8361422585935543
10.74	116.0					-2.2096658297444094
10.75	127.0					8.744526081917641
10.76	106.0					-12.301282006420308
10.77	122.0					3.652909905241728
10.78	107.0					-11.392898183096221
10.79	121.0					2.561293728565829
10.8	121.0					2.5154856402278654
10.81	123.0					4.469677551889916
10.82	125.0					6.423869463551966
10.83	113.0					-5.621938624785997
10.84	118.0					-0.6677467131239467
10.85	112.0					-6.713554801461896
10.86	138.0					19.240637110200154
10.87	127.0					8.194829021862205
10.88	104.0					-14.850979066475759
10.89	119.0					0.10321284518627749
10.9	118.0					-0.9425952431516578
10.91	113.0					-5.9884033314896215
10.92	121.0					1.965788580172429
10.93	124.0					4.91998049183448
10.94	115.0					-4.125827596503484
10.95	124.0					4.8283643151585665
10.96	91.0					-28.217443773179383
10.97	116.0					-3.2632518615173467
10.98	106.0					-13.309059949855296
10.99	108.0					-11.354868038193246
11.0	124.0					4.599323873468791
11.01	127.0					7.553515785130841
11.02	101.0					-18.49229230320711
11.03	120.0					0.46189960845494227
11.04	127.0					7.416091520116993
11.05	100.0					-19.62971656822097
11.06	113.0					-6.675524656558935
11.07	117.0					-2.72133274489687
11.08	121.0					1.2328591667651665
11.09	112.0					-7.812948921572783
11.1	119.0					-0.8587570099107324
11.11	101.0					-18.904565098248696
11.12	124.0					4.049626813413354
11.13	134.0					14.003818725075405
11.14	111.0					-9.041989363262559
11.15	123.0					2.9122025483994918
11.16	103.0					-17.133605539938458
11.17	113.0					-7.179413628276421
11.18	138.0					17.77477828338563
11.19	123.0					2.7289701950476797
11.2	119.0					-1.316837893290284
11.21	111.0					-9.362645981628233
11.22	119.0					-1.408454069966183
11.23	117.0					-3.4542621583041466
11.24	113.0					-7.500070246642096
11.25	110.0					-10.545878334980046
11.26	142.0					21.408313576682005
11.27	111.0					-9.637494511655945
11.28	117.0					-3.683302599993908
11.29	130.0					9.270889311668142
11.3	116.0					-4.774918776669807
11.31	124.0					3.179273134992229
11.32	118.0					-2.8665349533457203
11.33	145.0					24.08765695831633
11.34	145.0					24.041848869978367
11.35	119.0					-2.003959218359583
11.36	138.0					16.950232693302468
11.37	127.0					5.904424604964504
11.38	132.0					10.858616516626554
11.39	139.0					17.812808428288605
11.4	123.0					1.7670003399506413
11.41	133.0					11.721192251612692
11.42	132.0					10.675384163274742
11.43	124.0					2.629576074936793
11.44	127.0					5.583767986598843
11.45	149.0					27.53795989826088
11.46	136.0					14.492151809922916
11.47	124.0					2.446343721584981
11.48	133.0					11.400535633247017
11.49	100.0					-21.645272455090932
11.5	100.0					-21.691080543428882
11.51	119.0					-2.7368886317668455
11.52	145.0					23.217303279895205
11.53	112.0					-9.828504808442744
11.54	138.0					16.125687103219292
11.55	114.0					-7.920120985118658
11.56	122.0					0.03407092654339294
11.57	138.0					15.98826283820543
11.58	102.0					-20.05754525013252
11.59	119.0					-3.1033533384704697
11.6	144.0					21.850838573191567
11.61	117.0					-5.194969515146369
11.62	128.0					5.759222396515668
11.63	105.0					-17.286585691822296
11.64	115.0					-7.332393780160231
11.65	125.0					2.621798131501805
11.66	133.0					10.575990043163856
11.67	131.0					8.530181954825906
11.68	134.0					11.484373866487942
11.69	137.0					14.438565778149993
11.7	120.0					-2.6072423101879565
11.71	119.0					-3.65305039852592
11.72	123.0					0.30114151313613036
11.73	127.0					4.255333424798181
11.74	108.0					-14.790474663539783
11.75	126.0					3.1637172481222677
11.76	126.0					3.1179091597843183
11.77	122.0					-0.9278989285536454
11.78	141.0					18.02629298310842
11.79	123.0					-0.01951510522954436
11.8	116.0					-7.065323193567508
11.81	117.0					-6.1111312819054575
11.82	138.0					14.843060629756593
11.83	142.0					18.797252541418644
11.84	110.0					-13.248555546919306
11.85	141.0					17.70563636474273
11.86	131.0					7.659828276404781
11.87	148.0					24.61402018806683
11.88	138.0					14.568212099728868
11.89	106.0					-17.47759598860908
11.9	142.0					18.47659592305297
11.91	134.0					10.430787834715005
11.92	141.0					17.384979746377056
11.93	141.0					17.339171658039106
11.94	114.0					-9.706636430298857
11.95	134.0					10.247555481363207
11.96	116.0					-7.798252606974756
11.97	120.0					-3.84406069531272
11.98	130.0					6.11013121634933
11.99	125.0					1.064323128011381
12.0	124.0					0.018515039673431488
12.01	125.0					0.972706951335482
12.02	149.0					24.92689886299752
12.03	134.0					9.881090774659569
12.04	133.0					8.83528268632162
12.05	139.0					14.789474597983656
12.06	98.0					-26.256333490354294
12.07	113.0					-11.302141578692243
12.08	126.0					1.652050332969793
12.09	110.0					-14.393757755368156
12.1	119.0					-5.439565843706106
12.11	128.0					3.5146260679559305
12.12	136.0					11.468817979617995
12.13	125.0					0.4230098912800315
12.14	120.0					-4.622798197057932
12.15	132.0					7.331393714604118
12.16	130.0					5.285585626266169
12.17	130.0					5.239777537928205
12.18	116.0					-8.80603055040973
12.19	121.0					-3.8518386387476937
12.2	151.0					26.102353272914357
12.21	125.0					0.056545184576393126
12.22	128.0					3.0107370962384437
12.23	128.0					2.964929007900494
12.24	125.0					-0.08087908043745529
12.25	136.0					10.873312831224581
12.26	149.0					23.82750474288663
12.27	142.0					16.781696654548682
12.28	152.0					26.73588856621072
12.29	129.0					3.690080477872783
12.3	140.0					14.64427238953482
12.31	148.0					22.598464301196856
12.32	118.0					-7.447343787141094
12.33	116.0					-9.493151875479043
12.34	135.0					9.461040036182993
12.35	155.0					29.415231947845058
12.36	136.0					10.369423859507094
12.37	139.0					13.323615771169145
12.38	127.0					1.277807682831181
12.39	147.0					21.23199959449323
12.4	151.0					25.186191506155282
12.41	155.0					29.140383417817333
12.42	139.0					13.094575329479369
12.43	142.0					16.04876724114142
12.44	147.0					21.00295915280347
12.45	171.0					44.957151064465506
12.46	177.0					50.91134297612756
12.47	166.0					39.86553488778961
12.48	175.0					48.819726799451644
12.49	185.0					58.773918711113694
12.5	177.0					50.728110622775745
12.51	202.0					75.68230253443778
12.52	197.0					70.63649444609985
12.53	202.0					75.59068635776188
12.54	202.0					75.54487826942393
12.55	234.0					107.49907018108597
12.56	251.0					124.45326209274802
12.57	241.0					114.40745400441006
12.58	252.0					125.36164591607212
12.59	252.0					125.31583782773416
12.6	257.0					130.2700297393962
12.61	232.0					105.22422165105826
12.62	244.0					117.1784135627203
12.63	234.0					107.13260547438234
12.64	250.0					123.0867973860444
12.65	235.0					108.04098929770643
12.66	211.0					83.99518120936848
12.67	218.0					90.94937312103053
12.68	208.0					80.90356503269257
12.69	201.0					73.85775694435463
12.7	212.0					84.81194885601667
12.71	214.0					86.7661407676787
12.72	234.0					106.72033267934076
12.73	184.0					56.67452459100281
12.74	198.0					70.62871650266484
12.75	183.0					55.58290841432691
12.76	200.0					72.53710032598894
12.77	192.0					64.491292237651
12.78	204.0					76.44548414931305
12.79	203.0					75.39967606097508
12.8	197.0					69.35386797263713
12.81	171.0					43.30805988429918
12.82	167.0					39.26225179596122
12.83	160.0					32.21644370762327
12.84	153.0					25.17063561928532
12.85	179.0					51.12482753094736
12.86	178.0					50.07901944260942
12.87	155.0					27.033211354271458
12.88	160.0					31.987403265933494
12.89	147.0					18.94159517759556
12.9	172.0					43.895787089257595
12.91	164.0					35.84997900091963
12.92	148.0					19.804170912581696
12.93	150.0					21.758362824243733
12.94	137.0					8.71255473590577
12.95	143.0					14.666746647567834
12.96	148.0					19.62093855922987
12.97	141.0					12.575130470891906
12.98	153.0					24.52932238255397
12.99	171.0					42.48351429421601
13.0	137.0					8.437706205878044
13.01	139.0					10.391898117540109
13.02	144.0					15.346090029202145
13.03	142.0					13.30028194086421
13.04	134.0					5.254473852526246
13.05	144.0					15.208665764188282
13.06	153.0					24.16285767585032
13.07	137.0					8.117049587512383
13.08	143.0					14.07124149917442
13.09	142.0					13.025433410836484
13.1	132.0					2.9796253224985207
13.11	112.0					-17.066182765839415
13.12	115.0					-14.111990854177378
13.13	135.0					5.842201057484658
13.14	118.0					-11.203607030853306
13.15	148.0					18.75058488080876
13.16	120.0					-9.295223207529205
13.17	149.0					19.65896870413286
13.18	149.0					19.613160615794897
13.19	189.0					59.56735252745693
13.2	130.0					0.5215444391189976
13.21	139.0					9.475736350781034
13.22	141.0					11.42992826244307
13.23	167.0					37.384120174105135
13.24	148.0					18.33831208576717
13.25	156.0					26.292503997429208
13.26	167.0					37.24669590909127
13.27	166.0					36.20088782075331
13.28	162.0					32.155079732415345
13.29	185.0					55.10927164407741
13.3	176.0					46.063463555739446
13.31	169.0					39.01765546740148
13.32	169.0					38.97184737906355
13.33	202.0					71.92603929072558
13.34	195.0					64.88023120238762
13.35	183.0					52.834423114049685
13.36	206.0					75.78861502571172
13.37	197.0					66.74280693737379
13.38	189.0					58.69699884903582
13.39	181.0					50.65119076069786
13.4	187.0					56.605382672359895
13.41	199.0					68.55957458402196
13.42	187.0					56.513766495683996
13.43	192.0					61.46795840734606
13.44	179.0					48.4221503190081
13.45	183.0					52.37634223067016
13.46	162.0					31.33053414233217
13.47	170.0					39.284726053994234
13.48	163.0					32.23891796565627
13.49	190.0					59.193109877318335
13.5	137.0					6.147301788980371
13.51	162.0					31.101493700642436
13.52	153.0					22.055685612304472
13.53	151.0					20.00987752396651
13.54	159.0					27.964069435628574
13.55	166.0					34.91826134729061
13.56	136.0					4.872453258952646
13.57	124.0					-7.173354829385289
13.58	143.0					11.780837082276747
13.59	140.0					8.735028993938784
13.6	116.0					-15.310779094399152
13.61	142.0					10.643412817262885
13.62	144.0					12.597604728924921
13.63	113.0					-18.448203359413014
13.64	136.0					4.505988552249022
13.65	125.0					-6.539819536088942
13.66	150.0					18.414372375573123
13.67	132.0					0.3685642872351593
13.68	153.0					21.322756198897196
13.69	136.0					4.27694811055926
13.7	131.0					-0.7688599777787033
13.71	132.0					0.18533193388333302
13.72	110.0					-21.860476154454602
13.73	154.0					22.093715757207434
13.74	128.0					-3.9520923311305296
13.75	135.0					3.002099580531535
13.76	134.0					1.9562914921935715
13.77	151.0					18.910483403855636
13.78	134.0					1.8646753155176725
13.79	131.0					-1.1811327728202627
13.8	129.0					-3.226940861158255
13.81	148.0					15.72725105050381
13.82	144.0					11.681442962165846
13.83	138.0					5.635634873827911
13.84	136.0					3.5898267854899473
13.85	124.0					-8.455981302847988
13.86	149.0					16.49821060881405
13.87	131.0					-1.5475974795239154
13.88	134.0					1.406594432138121
13.89	147.0					14.360786343800186
13.9	134.0					1.314978255462222
13.91	132.0					-0.7308298328757132
13.92	159.0					26.223362078786323
13.93	124.0					-8.82244600955164
13.94	155.0					22.131745902110424
13.95	139.0					6.0859378137724605
13.96	146.0					13.040129725434497
13.97	162.0					28.99432163709656
13.98	143.0					9.948513548758598
13.99	146.0					12.902705460420634
14.0	167.0					33.8568973720827
14.01	201.0					67.81108928374474
14.02	151.0					17.76528119540677
14.03	190.0					56.719473107068836
14.04	163.0					29.673665018730873
14.05	196.0					62.62785693039291
14.06	185.0					51.582048842054974
14.07	186.0					52.53624075371701
14.08	168.0					34.490432665379046
14.09	188.0					54.44462457704111
14.1	188.0					54.398816488703176
14.11	208.0					74.35300840036518
14.12	197.0					63.30720031202725
14.13	192.0					58.261392223689285
14.14	214.0					80.21558413535132
14.15	202.0					68.16977604701339
14.16	203.0					69.12396795867545
14.17	208.0					74.07815987033746
14.18	193.0					59.03235178199952
14.19	192.0					57.98654369366159
14.2	185.0					50.940735605323624
14.21	169.0					34.89492751698566
14.22	141.0					6.849119428647725
14.23	173.0					38.80331134030973
14.24	176.0					41.7575032519718
14.25	154.0					19.711695163633863
14.26	152.0					17.6658870752959
14.27	157.0					22.620078986957935
14.28	147.0					12.57427089862
14.29	150.0					15.528462810282036
14.3	148.0					13.482654721944073
14.31	150.0					15.436846633606137
14.32	140.0					5.391038545268174
14.33	134.0					-0.65476954306979
14.34	138.0					3.299422368592275
14.35	115.0					-19.74638571974569
14.36	144.0					9.207806191916347
14.37	149.0					14.161998103578412
14.38	159.0					24.11619001524045
14.39	141.0					6.070381926902485
14.4	139.0					4.0245738385645495
14.41	130.0					-5.021234249773414
14.42	110.0					-25.067042338111378
14.43	132.0					-3.112850426449313
14.44	124.0					-11.158658514787277
14.45	134.0					-1.2044666031252405
14.46	152.0					16.749725308536824
14.47	140.0					4.703917220198861
14.48	139.0					3.658109131860897
14.49	138.0					2.6123010435229617
14.5	144.0					8.566492955185026
14.51	120.0					-15.479315133152966
14.52	154.0					18.4748767785091
14.53	137.0					1.4290686901711638
14.54	132.0					-3.6167393981668
14.55	107.0					-28.662547486504764
14.56	131.0					-4.708355574842699
14.57	125.0					-10.754163663180691
14.58	133.0					-2.799971751518626
14.59	136.0					0.15422016014343853
14.6	142.0					6.108412071805475
14.61	136.0					0.06260398346751117
14.62	131.0					-4.983204104870424
14.63	133.0					-3.029012193208416
14.64	140.0					3.9251797184536485
14.65	148.0					11.879371630115713
14.66	145.0					8.83356354177775
14.67	140.0					3.787755453439786
14.68	146.0					9.74194736510185
14.69	144.0					7.696139276763887
14.7	139.0					2.6503311884259233
14.71	148.0					11.604523100087988
14.72	149.0					12.558715011750024
14.73	168.0					31.51290692341206
14.74	178.0					41.467098835074125
14.75	169.0					32.42129074673616
14.76	167.0					30.375482658398198
14.77	167.0					30.329674570060263
14.78	139.0					2.283866481722299
14.79	152.0					15.238058393384335
14.8	156.0					19.1922503050464
14.81	159.0					22.146442216708436
14.82	169.0					32.10063412837047
14.83	179.0					42.05482604003254
14.84	152.0					15.009017951694574
14.85	157.0					19.96320986335661
14.86	173.0					35.917401775018675
14.87	139.0					1.8715936866807397
14.88	172.0					34.82578559834275
14.89	171.0					33.77997751000481
14.9	166.0					28.734169421666877
14.91	175.0					37.688361333328885
14.92	181.0					43.64255324499095
14.93	173.0					35.596745156653014
14.94	129.0					-8.44906293168495
14.95	143.0					5.505128979977087
14.96	155.0					17.459320891639152
14.97	157.0					19.41351280330116
14.98	147.0					9.367704714963224
14.99	166.0					28.32189662662529
15.0	155.0					17.276088538287325
15.01	142.0					4.230280449949362
15.02	157.0					19.184472361611427
15.03	158.0					20.138664273273463
15.04	157.0					19.0928561849355
15.05	141.0					3.047048096597564
15.06	154.0					16.0012400082596
15.07	139.0					0.9554319199216366
15.08	133.0					-5.090376168416299
15.09	140.0					1.8638157432457376
15.1	141.0					2.818007654907774
15.11	137.0					-1.2278004334301613
15.12	154.0					15.726391478231875
15.13	150.0					11.680583389893911
15.14	151.0					12.634775301555976
15.15	144.0					5.588967213218012
15.16	143.0					4.543159124880049
15.17	152.0					13.497351036542113
15.18	154.0					15.45154294820415
15.19	133.0					-5.594265140133814
15.2	113.0					-25.64007322847175
15.21	118.0					-20.685881316809713
15.22	142.0					3.2683105948523234
15.23	147.0					8.222502506514388
15.24	133.0					-5.8233055818235755
15.25	141.0					2.130886329838461
15.26	135.0					-3.9149217584994744
15.27	130.0					-8.96072984683741
15.28	137.0					-2.0065379351753734
15.29	143.0					3.947653976486663
15.3	147.0					7.901845888148728
15.31	142.0					2.8560377998107356
15.32	134.0					-5.1897702885272
15.33	131.0					-8.235578376865135
15.34	127.0					-12.281386465203099
15.35	151.0					11.672805446458938
15.36	125.0					-14.373002641878998
15.37	138.0					-1.4188107302169612
15.38	133.0					-6.464618818554925
15.39	118.0					-21.51042690689286
15.4	117.0					-22.556234995230824
15.41	125.0					-14.602043083568788
15.42	122.0					-17.647851171906723
15.43	132.0					-7.6936592602446865
15.44	137.0					-2.73946734858265
15.45	142.0					2.2147245630794146
15.46	134.0					-5.831083525258549
15.47	146.0					6.123108386403487
15.48	143.0					3.077300298065552
15.49	174.0					34.03149220972759
15.5	149.0					8.985684121389625
15.51	157.0					16.93987603305169
15.52	178.0					37.894067944713726
15.53	156.0					15.848259856375762
15.54	179.0					38.80245176803783
15.55	147.0					6.756643679699863
15.56	177.0					36.7108355913619
15.57	177.0					36.665027503023964
15.58	226.0					85.619219414686
15.59	210.0					69.57341132634804
15.6	244.0					103.5276032380101
15.61	254.0					113.48179514967217
15.62	277.0					136.4359870613342
15.63	273.0					132.39017897299624
15.64	309.0					168.3443708846583
15.65	270.0					129.2985627963203
15.66	287.0					146.25275470798238
15.67	317.0					176.20694661964444
15.68	334.0					193.16113853130648
15.69	370.0					229.1153304429685
15.7	327.0					186.06952235463058
15.71	355.0					214.0237142662926
15.72	411.0					269.97790617795465
15.73	323.0					181.93209808961672
15.74	378.0					236.88629000127875
15.75	349.0					207.8404819129408
15.76	327.0					185.79467382460285
15.77	380.0					238.7488657362649
15.78	357.0					215.70305764792693
15.79	307.0					165.657249559589
15.8	307.0					165.61144147125103
15.81	297.0					155.56563338291306
15.82	303.0					161.51982529457513
15.83	278.0					136.47401720623716
15.84	259.0					117.4282091178992
15.85	263.0					121.38240102956127
15.86	237.0					95.3365929412233
15.87	227.0					85.29078485288534
15.88	201.0					59.2449767645474
15.89	203.0					61.19916867620944
15.9	187.0					45.153360587871475
15.91	190.0					48.10755249953354
15.92	167.0					25.061744411195576
15.93	155.0					13.015936322857613
15.94	141.0					-1.0298717654803227
15.95	161.0					18.924320146181742
15.96	149.0					6.87851205784375
15.97	150.0					7.832703969505815
15.98	148.0					5.786895881167851
15.99	168.0					25.741087792829887
16.0	147.0					4.695279704491952
16.01	123.0					-19.35052838384601
16.02	143.0					0.6036635278160531
16.03	134.0					-8.44214456052191
16.04	142.0					-0.4879526488598458
16.05	130.0					-12.533760737197838
16.06	130.0					-12.579568825535773
16.07	141.0					-1.6253769138737084
16.08	136.0					-6.671185002211672
16.09	137.0					-5.716993090549636
16.1	145.0					2.237198821112429
16.11	138.0					-4.808609267225535
16.12	109.0					-33.8544173555635
16.13	134.0					-8.900225443901434
16.14	124.0					-18.946033532239397
16.15	114.0					-28.99184162057736
16.16	124.0					-19.037649708915296
16.17	126.0					-17.08345779725329
16.18	131.0					-12.129265885591224
16.19	140.0					-3.175073973929159
16.2	121.0					-22.220882062267123
16.21	139.0					-4.266690150605086
16.22	122.0					-21.31249823894302
16.23	148.0					4.641693672719015
16.24	130.0					-13.404114415618949
16.25	131.0					-12.449922503956884
16.26	140.0					-3.495730592294848
16.27	131.0					-12.541538680632812
16.28	128.0					-15.587346768970747
16.29	139.0					-4.633154857308682
16.3	127.0					-16.678962945646674
16.31	151.0					7.275228966015391
16.32	130.0					-13.770579122322573
16.33	119.0					-24.81638721066051
16.34	150.0					6.137804701001528
16.35	119.0					-24.908003387336436
